recording_id,event_id,class_id,split3
Winston_Churchill Nazi Speech-SoundBible_uid-5pcc4v,Winston_Churchill Nazi Speech-SoundBible_uid-5pcc4v,0,train
Winston_Churchill Nazi Speech-SoundBible_uid-7bmxdz,Winston_Churchill Nazi Speech-SoundBible_uid-7bmxdz,0,train
Winston_Churchill Nazi Speech-SoundBible_uid-al7l64,Winston_Churchill Nazi Speech-SoundBible_uid-al7l64,0,train
Winston_Churchill Nazi Speech-SoundBible_uid-bxnadm,Winston_Churchill Nazi Speech-SoundBible_uid-bxnadm,0,val
Winston_Churchill Nazi Speech-SoundBible_uid-dmwah1,Winston_Churchill Nazi Speech-SoundBible_uid-dmwah1,0,train
Winston_Churchill Nazi Speech-SoundBible_uid-eqo07l,Winston_Churchill Nazi Speech-SoundBible_uid-eqo07l,0,train
Winston_Churchill Nazi Speech-SoundBible_uid-er6dw9,Winston_Churchill Nazi Speech-SoundBible_uid-er6dw9,0,train
Winston_Churchill Nazi Speech-SoundBible_uid-iy3w2f,Winston_Churchill Nazi Speech-SoundBible_uid-iy3w2f,0,train
Winston_Churchill Nazi Speech-SoundBible_uid-kltsbd,Winston_Churchill Nazi Speech-SoundBible_uid-kltsbd,0,val
Winston_Churchill Nazi Speech-SoundBible_uid-kyjgqj,Winston_Churchill Nazi Speech-SoundBible_uid-kyjgqj,0,train
Winston_Churchill Nazi Speech-SoundBible_uid-lbzijr,Winston_Churchill Nazi Speech-SoundBible_uid-lbzijr,0,val
Winston_Churchill Nazi Speech-SoundBible_uid-no7qj6,Winston_Churchill Nazi Speech-SoundBible_uid-no7qj6,0,val
Winston_Churchill Nazi Speech-SoundBible_uid-o4v9k7,Winston_Churchill Nazi Speech-SoundBible_uid-o4v9k7,0,train
Winston_Churchill Nazi Speech-SoundBible_uid-pad9ga,Winston_Churchill Nazi Speech-SoundBible_uid-pad9ga,0,train
Winston_Churchill Nazi Speech-SoundBible_uid-rtjtl9,Winston_Churchill Nazi Speech-SoundBible_uid-rtjtl9,0,train
Winston_Churchill Nazi Speech-SoundBible_uid-tt9xln,Winston_Churchill Nazi Speech-SoundBible_uid-tt9xln,0,train
Winston_Churchill Nazi Speech-SoundBible_uid-uo32ie,Winston_Churchill Nazi Speech-SoundBible_uid-uo32ie,0,train
Winston_Churchill Nazi Speech-SoundBible_uid-y0ded0,Winston_Churchill Nazi Speech-SoundBible_uid-y0ded0,0,val
Winston_Churchill Nazi Speech-SoundBible_uid-y5y8mt,Winston_Churchill Nazi Speech-SoundBible_uid-y5y8mt,0,train
Woman_Screaming 2-SoundBible_uid-fn45oh,Woman_Screaming 2-SoundBible_uid-fn45oh,0,train
Woman_Screaming 2-SoundBible_uid-topncu,Woman_Screaming 2-SoundBible_uid-topncu,0,train
ambience_casino-stephan_schutze-1391090820_uid-2huic7,ambience_casino-stephan_schutze-1391090820_uid-2huic7,0,val
ambience_casino-stephan_schutze-1391090820_uid-4y7nb9,ambience_casino-stephan_schutze-1391090820_uid-4y7nb9,0,train
ambience_casino-stephan_schutze-1391090820_uid-5nmnl0,ambience_casino-stephan_schutze-1391090820_uid-5nmnl0,0,val
ambience_casino-stephan_schutze-1391090820_uid-6jx1mx,ambience_casino-stephan_schutze-1391090820_uid-6jx1mx,0,train
ambience_casino-stephan_schutze-1391090820_uid-aikc3w,ambience_casino-stephan_schutze-1391090820_uid-aikc3w,0,train
ambience_casino-stephan_schutze-1391090820_uid-c8911a,ambience_casino-stephan_schutze-1391090820_uid-c8911a,0,train
ambience_casino-stephan_schutze-1391090820_uid-rn7474,ambience_casino-stephan_schutze-1391090820_uid-rn7474,0,val
ambience_casino-stephan_schutze-1391090820_uid-x606pf,ambience_casino-stephan_schutze-1391090820_uid-x606pf,0,train
ambience_casino-stephan_schutze-1391090820_uid-x9mttt,ambience_casino-stephan_schutze-1391090820_uid-x9mttt,0,val
ambience_casino-stephan_schutze-1391090820_uid-yc1rl4,ambience_casino-stephan_schutze-1391090820_uid-yc1rl4,0,train
church_chime-daniel_simon (1)_uid-09rb5t,church_chime-daniel_simon (1)_uid-09rb5t,0,train
church_chime-daniel_simon (1)_uid-9r03mn,church_chime-daniel_simon (1)_uid-9r03mn,0,train
church_chime-daniel_simon (1)_uid-cvxr9s,church_chime-daniel_simon (1)_uid-cvxr9s,0,train
church_chime-daniel_simon (1)_uid-l2d890,church_chime-daniel_simon (1)_uid-l2d890,0,train
church_chime-daniel_simon (1)_uid-mzomav,church_chime-daniel_simon (1)_uid-mzomav,0,train
church_chime-daniel_simon (1)_uid-scdnqq,church_chime-daniel_simon (1)_uid-scdnqq,0,train
church_chime-daniel_simon (1)_uid-us7n97,church_chime-daniel_simon (1)_uid-us7n97,0,train
church_chime-daniel_simon (1)_uid-vj35r6,church_chime-daniel_simon (1)_uid-vj35r6,0,train
church_chime-daniel_simon (1)_uid-y1lc3a,church_chime-daniel_simon (1)_uid-y1lc3a,0,val
church_chime-daniel_simon_uid-45onex,church_chime-daniel_simon_uid-45onex,0,train
church_chime-daniel_simon_uid-dp5ksw,church_chime-daniel_simon_uid-dp5ksw,0,train
church_chime-daniel_simon_uid-ep1s6l,church_chime-daniel_simon_uid-ep1s6l,0,train
church_chime-daniel_simon_uid-j64p72,church_chime-daniel_simon_uid-j64p72,0,train
church_chime-daniel_simon_uid-ptobjb,church_chime-daniel_simon_uid-ptobjb,0,train
church_chime-daniel_simon_uid-wpdtaf,church_chime-daniel_simon_uid-wpdtaf,0,train
doberman_pincher_daniel-simion (1)_uid-7ys55d,doberman_pincher_daniel-simion (1)_uid-7ys55d,0,val
doberman_pincher_daniel-simion (1)_uid-9cj8a1,doberman_pincher_daniel-simion (1)_uid-9cj8a1,0,val
doberman_pincher_daniel-simion (1)_uid-bpb79l,doberman_pincher_daniel-simion (1)_uid-bpb79l,0,train
doberman_pincher_daniel-simion (1)_uid-ugwrn3,doberman_pincher_daniel-simion (1)_uid-ugwrn3,0,train
doberman_pincher_daniel-simion_uid-ct6peh,doberman_pincher_daniel-simion_uid-ct6peh,0,train
doberman_pincher_daniel-simion_uid-rd25w7,doberman_pincher_daniel-simion_uid-rd25w7,0,train
doberman_pincher_daniel-simion_uid-s3o71k,doberman_pincher_daniel-simion_uid-s3o71k,0,train
doberman_pincher_daniel-simion_uid-wbtgcd,doberman_pincher_daniel-simion_uid-wbtgcd,0,train
front_desk_bells-daniel_simon (1)_uid-w4bybb,front_desk_bells-daniel_simon (1)_uid-w4bybb,0,val
front_desk_bells-daniel_simon (1)_uid-x61vsc,front_desk_bells-daniel_simon (1)_uid-x61vsc,0,train
front_desk_bells-daniel_simon_uid-j1ij5v,front_desk_bells-daniel_simon_uid-j1ij5v,0,train
front_desk_bells-daniel_simon_uid-wr4ti3,front_desk_bells-daniel_simon_uid-wr4ti3,0,train
german_shephard-daniel_simon (1)_uid-3k0gm6,german_shephard-daniel_simon (1)_uid-3k0gm6,0,train
german_shephard-daniel_simon (1)_uid-6ujt5j,german_shephard-daniel_simon (1)_uid-6ujt5j,0,train
german_shephard-daniel_simon (1)_uid-9z02eo,german_shephard-daniel_simon (1)_uid-9z02eo,0,train
german_shephard-daniel_simon (1)_uid-cohtrk,german_shephard-daniel_simon (1)_uid-cohtrk,0,train
german_shephard-daniel_simon (1)_uid-erwt6n,german_shephard-daniel_simon (1)_uid-erwt6n,0,train
german_shephard-daniel_simon (1)_uid-glt0t9,german_shephard-daniel_simon (1)_uid-glt0t9,0,train
german_shephard-daniel_simon (1)_uid-j5hf6d,german_shephard-daniel_simon (1)_uid-j5hf6d,0,train
german_shephard-daniel_simon (1)_uid-kwuogk,german_shephard-daniel_simon (1)_uid-kwuogk,0,train
german_shephard-daniel_simon (1)_uid-l7q44i,german_shephard-daniel_simon (1)_uid-l7q44i,0,train
german_shephard-daniel_simon (1)_uid-rakjbq,german_shephard-daniel_simon (1)_uid-rakjbq,0,train
german_shephard-daniel_simon (1)_uid-slfadc,german_shephard-daniel_simon (1)_uid-slfadc,0,val
german_shephard-daniel_simon (1)_uid-v1bq42,german_shephard-daniel_simon (1)_uid-v1bq42,0,train
german_shephard-daniel_simon_uid-2radr4,german_shephard-daniel_simon_uid-2radr4,0,val
german_shephard-daniel_simon_uid-6ciyoq,german_shephard-daniel_simon_uid-6ciyoq,0,train
german_shephard-daniel_simon_uid-9entpt,german_shephard-daniel_simon_uid-9entpt,0,train
german_shephard-daniel_simon_uid-dcly7h,german_shephard-daniel_simon_uid-dcly7h,0,train
german_shephard-daniel_simon_uid-dh4s20,german_shephard-daniel_simon_uid-dh4s20,0,val
german_shephard-daniel_simon_uid-f5b9hf,german_shephard-daniel_simon_uid-f5b9hf,0,train
german_shephard-daniel_simon_uid-ku0s9t,german_shephard-daniel_simon_uid-ku0s9t,0,train
german_shephard-daniel_simon_uid-l1qc1k,german_shephard-daniel_simon_uid-l1qc1k,0,train
german_shephard-daniel_simon_uid-m5ql7t,german_shephard-daniel_simon_uid-m5ql7t,0,train
german_shephard-daniel_simon_uid-pvf0s7,german_shephard-daniel_simon_uid-pvf0s7,0,val
german_shephard-daniel_simon_uid-ug65v7,german_shephard-daniel_simon_uid-ug65v7,0,val
german_shephard-daniel_simon_uid-v3o4ha,german_shephard-daniel_simon_uid-v3o4ha,0,val
hard_shoes_1-daniel_simon_uid-10x4hj,hard_shoes_1-daniel_simon_uid-10x4hj,0,train
hard_shoes_1-daniel_simon_uid-5m2o95,hard_shoes_1-daniel_simon_uid-5m2o95,0,val
hard_shoes_1-daniel_simon_uid-63zrp9,hard_shoes_1-daniel_simon_uid-63zrp9,0,val
hard_shoes_1-daniel_simon_uid-fnvbmk,hard_shoes_1-daniel_simon_uid-fnvbmk,0,val
hard_shoes_1-daniel_simon_uid-v2ufy8,hard_shoes_1-daniel_simon_uid-v2ufy8,0,train
hard_shoes_1-daniel_simon_uid-xib2zr,hard_shoes_1-daniel_simon_uid-xib2zr,0,train
harley_davidson-daniel_simon_uid-rrapxf,harley_davidson-daniel_simon_uid-rrapxf,0,train
harley_davidson-daniel_simon_uid-u50bl2,harley_davidson-daniel_simon_uid-u50bl2,0,train
harley_davidson-daniel_simon_uid-z10dl0,harley_davidson-daniel_simon_uid-z10dl0,0,train
labrador_barking-daniel_simon_uid-12led8,labrador_barking-daniel_simon_uid-12led8,0,train
labrador_barking-daniel_simon_uid-22rq8x,labrador_barking-daniel_simon_uid-22rq8x,0,train
labrador_barking-daniel_simon_uid-3pf568,labrador_barking-daniel_simon_uid-3pf568,0,train
labrador_barking-daniel_simon_uid-5ubsj5,labrador_barking-daniel_simon_uid-5ubsj5,0,train
labrador_barking-daniel_simon_uid-8xft75,labrador_barking-daniel_simon_uid-8xft75,0,train
labrador_barking-daniel_simon_uid-9llf9n,labrador_barking-daniel_simon_uid-9llf9n,0,train
labrador_barking-daniel_simon_uid-ejrzab,labrador_barking-daniel_simon_uid-ejrzab,0,train
labrador_barking-daniel_simon_uid-g9g79x,labrador_barking-daniel_simon_uid-g9g79x,0,train
labrador_barking-daniel_simon_uid-gakl2j,labrador_barking-daniel_simon_uid-gakl2j,0,train
labrador_barking-daniel_simon_uid-glq00f,labrador_barking-daniel_simon_uid-glq00f,0,train
labrador_barking-daniel_simon_uid-go8h0o,labrador_barking-daniel_simon_uid-go8h0o,0,train
labrador_barking-daniel_simon_uid-knl4i5,labrador_barking-daniel_simon_uid-knl4i5,0,train
labrador_barking-daniel_simon_uid-lejrc1,labrador_barking-daniel_simon_uid-lejrc1,0,train
labrador_barking-daniel_simon_uid-mdlh3t,labrador_barking-daniel_simon_uid-mdlh3t,0,train
labrador_barking-daniel_simon_uid-mrurpr,labrador_barking-daniel_simon_uid-mrurpr,0,train
labrador_barking-daniel_simon_uid-qqyt0q,labrador_barking-daniel_simon_uid-qqyt0q,0,train
labrador_barking-daniel_simon_uid-rzhtt2,labrador_barking-daniel_simon_uid-rzhtt2,0,train
labrador_barking-daniel_simon_uid-tvn2nw,labrador_barking-daniel_simon_uid-tvn2nw,0,val
muscle_car-daniel_simon (1)_uid-2xug3x,muscle_car-daniel_simon (1)_uid-2xug3x,0,train
muscle_car-daniel_simon (1)_uid-5hcw2i,muscle_car-daniel_simon (1)_uid-5hcw2i,0,train
muscle_car-daniel_simon (1)_uid-aqjdz8,muscle_car-daniel_simon (1)_uid-aqjdz8,0,train
muscle_car-daniel_simon (1)_uid-jfy71h,muscle_car-daniel_simon (1)_uid-jfy71h,0,val
muscle_car-daniel_simon (1)_uid-onh7ao,muscle_car-daniel_simon (1)_uid-onh7ao,0,train
muscle_car-daniel_simon (1)_uid-qmynaw,muscle_car-daniel_simon (1)_uid-qmynaw,0,train
muscle_car-daniel_simon (1)_uid-vli16l,muscle_car-daniel_simon (1)_uid-vli16l,0,train
muscle_car-daniel_simon_uid-cnf4ve,muscle_car-daniel_simon_uid-cnf4ve,0,train
muscle_car-daniel_simon_uid-cplmio,muscle_car-daniel_simon_uid-cplmio,0,train
old_car-engine_daniel_simion_uid-234dke,old_car-engine_daniel_simion_uid-234dke,0,train
old_car-engine_daniel_simion_uid-2yxmfv,old_car-engine_daniel_simion_uid-2yxmfv,0,train
old_car-engine_daniel_simion_uid-68gbna,old_car-engine_daniel_simion_uid-68gbna,0,train
old_car-engine_daniel_simion_uid-ep1lus,old_car-engine_daniel_simion_uid-ep1lus,0,train
old_car-engine_daniel_simion_uid-hhzuzk,old_car-engine_daniel_simion_uid-hhzuzk,0,train
old_car-engine_daniel_simion_uid-k3nphi,old_car-engine_daniel_simion_uid-k3nphi,0,val
old_car-engine_daniel_simion_uid-mraruj,old_car-engine_daniel_simion_uid-mraruj,0,train
old_car-engine_daniel_simion_uid-rgmb57,old_car-engine_daniel_simion_uid-rgmb57,0,train
old_car-engine_daniel_simion_uid-xibx7i,old_car-engine_daniel_simion_uid-xibx7i,0,train
old_fashioned-door-bell-daniel_simon_uid-3zwbmp,old_fashioned-door-bell-daniel_simon_uid-3zwbmp,0,train
old_fashioned-door-bell-daniel_simon_uid-78ipsp,old_fashioned-door-bell-daniel_simon_uid-78ipsp,0,train
old_fashioned-door-bell-daniel_simon_uid-fj2u4d,old_fashioned-door-bell-daniel_simon_uid-fj2u4d,0,train
old_fashioned-door-bell-daniel_simon_uid-h7we48,old_fashioned-door-bell-daniel_simon_uid-h7we48,0,train
party_crowd-daniel_simon_uid-84vohn,party_crowd-daniel_simon_uid-84vohn,0,train
party_crowd-daniel_simon_uid-8a80c1,party_crowd-daniel_simon_uid-8a80c1,0,train
party_crowd-daniel_simon_uid-gld5ul,party_crowd-daniel_simon_uid-gld5ul,0,val
party_crowd-daniel_simon_uid-octm7p,party_crowd-daniel_simon_uid-octm7p,0,val
party_crowd-daniel_simon_uid-whd4fj,party_crowd-daniel_simon_uid-whd4fj,0,train
party_crowd-daniel_simon_uid-zjmqhj,party_crowd-daniel_simon_uid-zjmqhj,0,val
railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-8u71xp,railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-8u71xp,0,train
railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-9vd0kq,railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-9vd0kq,0,train
railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-grcip2,railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-grcip2,0,train
railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-gvtn9w,railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-gvtn9w,0,train
railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-ylhj37,railroad_crossing_bell-Brylon_Terry-1551570865 (1)_uid-ylhj37,0,train
railroad_crossing_bell-Brylon_Terry-1551570865_uid-fh94qe,railroad_crossing_bell-Brylon_Terry-1551570865_uid-fh94qe,0,train
railroad_crossing_bell-Brylon_Terry-1551570865_uid-fk1zwm,railroad_crossing_bell-Brylon_Terry-1551570865_uid-fk1zwm,0,train
railroad_crossing_bell-Brylon_Terry-1551570865_uid-iun6ns,railroad_crossing_bell-Brylon_Terry-1551570865_uid-iun6ns,0,train
railroad_crossing_bell-Brylon_Terry-1551570865_uid-nbm67d,railroad_crossing_bell-Brylon_Terry-1551570865_uid-nbm67d,0,train
railroad_crossing_bell-Brylon_Terry-1551570865_uid-qprwom,railroad_crossing_bell-Brylon_Terry-1551570865_uid-qprwom,0,val
railroad_crossing_bell-Brylon_Terry-1551570865_uid-zbky8w,railroad_crossing_bell-Brylon_Terry-1551570865_uid-zbky8w,0,train
service_bell_daniel_simion_uid-ehss0n,service_bell_daniel_simion_uid-ehss0n,0,train
service_bell_daniel_simion_uid-h9isqd,service_bell_daniel_simion_uid-h9isqd,0,val
tolling_bell_daniel-simion_uid-cyg1sz,tolling_bell_daniel-simion_uid-cyg1sz,0,train
tolling_bell_daniel-simion_uid-cz4xcj,tolling_bell_daniel-simion_uid-cz4xcj,0,train
